иегова изы ауаҩы иԥсҭазаара ахә ҳаракуп. ишԥаҳалшо ҳаргьы аԥсҭазаарахь убри аҩыза ахәаԥшышьа аизырҳара?	для иеговы жизнь человека драгоценна. как нам развить такое же отношение к дару жизни?
« изишазеи анцәа адгьыл? »	« для чего бог создал землю? »
иеговеи уареи шәеиҩызара ахаангьы инҵәаӡом!	дружба с иеговой никогда не закончится!
хатәгәаԥхарала аҭара ҟашәҵар шәҭахызар, асаит donate.jw.org шәҭал.	если вы хотите сделать пожертвование, зайдите на donate.jw.org.
деизымҳауазар, ирҟәымшәышәны, аха иаартны шәиацәажәа	если изучающий не растет духовно, откровенно, но по- доброму поговорить с ним
иегова ишаҳаҭцәа рҵарақәа ирызкны азҵаарақәа шәзынхазар, еиҳаны еилышәкаар шәылшоит ҳсаит аҿы, ҳфилиалқәа руак аҿы, шәааигәара иҟоу аҳратә зал аҿы, мамзаргьы шәара шәҭыԥ аҿы инхо иегова ишаҳаҭцәа руаӡәк шәиацәажәар шәылшоит.	если у вас остались вопросы о верованиях свидетелей иеговы, больше информации вы можете получить на нашем сайте, в одном из наших филиалов, на встрече в ближайшем к вам зале царства и в личной беседе с кем- то из свидетелей иеговы, живущих в вашей местности.
ауаҩы аинтерес имазар. избан христос дыԥсыр закәыз?	если человеку интересно. почему иисус должен был умереть?
имоума анцәа ахьӡ?	есть ли у бога имя?
избан аишьцәа сергеи дыздырҽхәоз?	за что братья хвалили сергея?
ҳаздырҽхәар алшозеи ҳара?	за что нас могут хвалить?
бзиа дзубозеи иегова?	за что ты любишь иегову?
ииашам агәаанагара. абиблиатә аамҭақәа раан анцәа изымӡырҩуаз ауаа ракәын ирбылуаз.	заблуждение. в библейские времена сжигали тела только неугодных богу людей.
избан иисус ишьҭа ҳхыланы ҳцалар закәу?	зачем нам нужно следовать по стопам иисуса?
ижәдыруама шәара?	знаете ли вы?
« матфеи иҟынтә аевангелие ахҳәаа »	« знакомство с евангелием от матфея »
« анцәа иегова уара дуцхраауеит »	« иегова бог поможет тебе »
« иегова сихамышҭӡеит »	« иегова всегда помнил обо мне »
« иегова исиҭоит ».	« иегова даст ».
иегова шәыхә ҳаракны ишьоит!	иегова дорожит вами!
иегова ҳара ҳахь агәшаҭара аарԥшра игәаԥхоит.	иегова с радостью проявляет к нам милосердие.
« иегова уа дыҟоуп ».	« иегова там ».
излоубарҭахозеи иегова иахь азиашара ҳара ҳзы еиҳа ишхадоу, ҳҭынхацәа рахь иҳамоу ацәаныррақәа раасҭа?	из чего будет видно, что преданность иегове для нас важнее привязанности к родным?
ҳхәыцшьеи ҳхымҩаԥгашьеи рыԥсахра?	изменить свой образ мышления и поведение?
израильтәи алагерь: ҳара ҳзы аурокқәа	израильский лагерь: уроки для нас
хьыӡқәак ԥсахуп.	имена изменены.
ахьӡ ԥсахуп.	имя изменено.
урҭ аишьцәа урыдҵаалала, насгьы ирыду шырзынагӡо агәра дыргала.	интересуйся успехами этих братьев и заверяй их в том, что у них все получится.
рыгәрахаҵара атәы аҳәара. иегова ишаҳаҭцәа рыгәрахаҵара атәы аҳәара мап шацәкызгьы, дара аҟәыҵӡомызт.	исповедование своей веры. несмотря на то что власти запретили свидетелям иеговы исповедовать их веру, те не прекращали.
иегова иорганизациаҿы аҭакԥхықәрақәа анынашәыгӡо?	исполняя почетные обязанности в организации иеговы?
ҳаамҭазы инхо иегова имаҵзуҩцәа рҭоурых еилыкка иаҳнарбоит иара иахьагьы ижәлар дышрыцу, насгьы дышрыцхраауа. абри атема ауп изызку адунеизегьтәи ихадоу аусбарҭаҿы иҟоу « иегова ихьӡ зху ажәлар » захьӡу ацәыргақәҵа.	история современных служителей иеговы ясно показывает, что он по- прежнему ведет и защищает свой народ. именно этой теме посвящена выставка « народ во имя иеговы » во всемирном главном управлении.
иҟалап ахәыҷы ашкол хьаас имамзар, аҵарахьы аинтерес ицәыӡзар, насгьы аурокқәа ишабалак иҟаиҵозар. убри иахҟьаны ихәшьарақәеи ихымҩаԥгашьеи ҽеимзар ауеит. ишԥашәылшо шәхәыҷы ихәшьарақәа реиӷьтәра шәицхраар?	кажется, ваш ребенок позабыл про школу, потерял интерес к учебе и делает уроки спустя рукава. в итоге его оценки и поведение оставляют желать лучшего. как помочь ребенку повысить успеваемость?
ишԥаҳацхраауеи 1 пиотр 5:5 иану ахынраалареи ахӡырымгареи аарԥшра?	как 1 петра 5:5 помогает нам быть смиренными и скромными?
ишԥаадырԥши аишьцәеи аиҳәшьцәеи абзиабара 2019 шықәсазтәи жәларбжьаратәи аконгресс иаҭааз рахь?	как братья и сестры проявили любовь к делегатам международных конгрессов 2019 года?
ишԥаҟало аԥсҭалара?	как будет проходить воскресение?
шәгәы ишԥаанаго?	как бы вы ответили?
ажәытәан израильаа рыбжьара аиҿкаара шыҟаз еиԥш, иахьагьы анцәа ижәлар рыбжьара аиҿкаара ыҟоуп. убри аамҭазгьы иегова хаҭала зегьы иҟаҳҵо ибоит, насгьы уи ахә ишьоит.	как в древнем израиле все было хорошо организовано, так и сегодня в народе бога царит порядок. при этом у иеговы к каждому индивидуальный подход, и он ценит усилия каждого из нас.
« аԥсцәа рыԥсы злаҭалоузеи? »	« как воскресают мертвые? »
аиҿкаара аҽаршьцылара?	как воспитать самодисциплину?
иааҳарԥшлар шԥаҳалшо аишьцәеи аиҳәшьцәеи бзиа ишаҳбо?	как выразить свою любовь к братьям и сестрам?
ишԥашьақәнарӷәӷәо ажәытә напынҵамҭа абиблиа агәра агара ишаԥсоу?	как древняя надпись подтверждает достоверность библии?
иуцхраар шԥарылшо аизараҿы аишьцәеи аиҳәшьцәеи иегова имаҵ аура?	как другие в собрании могут помочь тебе служить иегове?
ҳашԥеихьчо иегова иҵегьы?	как еще иегова нас защищает?
ишԥаулшо иҵегьы аҽазыҟаҵара?	как еще ты мог бы подготовиться?
дышԥаицхрааи иегова ҳашьа иҭагылазаашьақәа шымариамызгьы ицҭакыз шаҳаҭра рыҭара?	как иегова в этих непростых обстоятельствах помог брату михайлову дать свидетельство другим заключенным?
ҳашԥеихьчо ҳара иегова?	как иегова вас защищает?
дышԥарзылԥхеи урҭ иегова?	как иегова вознаградил их?
дышԥаицхрааи иегова дмитри аԥышәарақәа рыхгара?	как иегова помог брату перенести эти испытания?
ишԥаԥышәаз ажәабжьҳәаҩцәа иаадырԥшуаз аӡырҩра, даҽа еизарак ахь ишиастәу анрарҳәа?	как испытывалось послушание возвещателей, когда им сказали перейти в другое собрание?
ишԥаадырԥшуеи агәымшәара аколибри хәыҷқәа?	как крохотные колибри проявляют мужество?
ишԥазыҟарҵо аҽқәа аибашьра?	как лошадей готовят к бою?
ишԥарыхьчо алымқәа- анацәа рхәыҷқәа?	как львицы защищают своих детенышей?
ацхыраара ҟарҵар шԥарылшо хатәгәаԥхарала амаҵ аура зҭаху?	как могут помочь добровольцы?
уажәы анцәа « ибара » шҳалшо	как можно « увидеть » бога сейчас
хәарҭас ирзаанагозеи ҳаҳәшьцәа ҳаамҭа ахьырзаҳкуа?	как можно уделять внимание сестрам?
ишԥашәылшо абиблиа иану шҵабыргу агәра жәгар?	как можно укрепить уверенность в истинности своих убеждений?
ишԥаҳалшо авраам иҿыԥшра?	как мы можем брать пример с авраама?
ишԥаҳалшо зегь рыла игәрагоу иҟәышу атәы ицхраара?	как мы можем во всем поддерживать верного и благоразумного раба?
иааҳарԥшлар шԥаҳалшо абзиабара?	как мы можем проявлять нежность и теплоту?
ишԥаҳацхраауеи аԥсҭалара агәра ахьаҳго, ҳаԥсҭазаара ашәарҭара ианҭагыло?	как надежда на воскресение помогает нам, когда мы сталкиваемся с трудностями?
ҳарзыҟазар шԥаҳахәҭоу аиҳәшьцәа?	как нам нужно относиться к сестрам?
ишԥаҳацхраауеи иисуси амаалықьцәеи?	как нам помогают иисус и ангелы?
ишԥалылшеи нита азҵаарақәа рыла џьеид ахәыцра лгәазҭаҵара?	как нита с помощью вопросов побудила джейд размышлять?
ишԥаалырԥши нита џьеид лахь аинтерес?	как нита с помощью вопросов проявила к джейд личное внимание?
егьырҭ ҳарзыҟазар шҳахәҭоу.	как нужно относиться к окружающим.
ҳарзыҟазар шԥаҳахәҭоу доуҳала иалху ақьырсианцәа?	как нужно относиться к помазанникам?
ҳхы мҩаԥаҳгар шԥаҳахәҭоу, егьырҭ рыхцәажәара аҵәы алхреи ақьиара знымԥшуа ажәақәеи рахь ииасуазар?	как нужно поступить, если высказывания о других становятся саркастичными и недобрыми?
ишԥаҭахеи дара?	как они погибли?
ишԥасылшо иҽеим ахәыцра аҽацәыхьчара?	как перестать видеть все в мрачном свете?
игәазҭаҳҵар шԥаҳалшо абиблиа зҳарҵо аизарақәа рахь аныҟәара?	как побудить изучающего посещать встречи собрания?
ишԥасылшо ашкол аҿы сеихьӡарақәа еиӷьыстәыр?	как повысить успеваемость?
абиблиа зҵо, насгьы аизарақәа рахь иныҟәо ргәы шьҭаҳхлар?	как поддерживать изучающих библию, которые приходят на встречи собрания?
ишԥасылшо абаҩрҵәыра аҟаҵара сҽасыршьцылар?	как полюбить занятия спортом?
ҳаицхыраалар шԥаҳалшо аҵабырг мҩала ацара?	как помогать друг другу оставаться в истине?
ишԥаҳалшо абиблиа зҳарҵо иегова иахь абзиабара аизырҳара ҳрыцхраар?	как помочь изучающим библию полюбить иегову?
абиблиа зҳарҵо христос иԥҟарақәа рынагӡара ҳрыцхраар?	как помочь изучающим библию соблюдать повеления иисуса?
ҳрыцхраар шԥаҳалшо абиблиа зҳарҵо аизараҿы аҩызцәа рыԥшаара?	как помочь изучающим найти друзей в собрании?
ажәабжьҳәара иаҟәыҵыз ҳашьцәеи ҳаҳәшьцәеи ҩаԥхьа уи аҽалархәра ҳрыцхраар?	как помочь неактивным братьям и сестрам возобновить служение?
иалшома аӡәы заҵәык ихымҩаԥгашьа аҭагылазаашьа аԥсахыр?	как поступок одного человека может многое изменить?
ргәы зызҭанаҵазеи арҭ аиҳәшьцәа рҿырԥштәы егьырҭ?	как пример этих сестер воодушевил других?
ишԥасылшо абаҩрҵәыра аҟаҵара сҽасыршьцылар?	как приучить себя заниматься спортом?
ишԥауцхраауеи ажәабжьҳәаратә ус иегова изааигәахара?	как проповедническое служение сближает тебя с иеговой?
ишԥасылшо ахыхра аҿагылара?	как противостоять соблазнам?
« ишԥамҩаԥысуеи абиблиатә ҵара? »	« как проходит изучение библии? »
ишԥеидҳәалоу азыӡырҩреи агәымшәареи?	как связаны мужество и послушание?
ишԥарыхьчо асланқәа егьырҭ асланқәа?	как слоны защищают других слонов?
ишԥарылшо аизара, уаҳа иегова ишаҳаҭым аҭынха дызмоу ақьырсианцәа рыцхраара?	как собрание может поддержать христиан, чей родственник перестал быть свидетелем иеговы?
агәра шԥаунарго ашәҟәы ақәҵымҭа иану аацҳара, иегова иқәыргәыӷрақәа зегь шынаигӡо?	как сообщение из книги исход убеждает тебя в том, что иегова исполнит все свои обещания?
аизара аиҳабыс амаҵ ҳуазар?	как старейшины могут помогать изучающим библию расти духовно?
ацхыраара ауҭар шԥаулшо ари апроект, уҭагылазаашьақәа аргылара аҽалархәразы алшарақәа урымҭозаргьы?	как ты можешь внести свою лепту в этот проект, даже если обстоятельства не позволяют тебе участвовать в строительстве?
ишԥаулшо уара агәымшәара аарԥшра арҭ аԥстәқәа урҿыԥшны?	как ты можешь научиться мужеству на примере этих животных?
уҽазыҟауҵар шԥаулшо аҽазкреи аҽӡаахреи?	как ты можешь подготовиться к посвящению и крещению?
ишԥаулшо аназореицәа рҿыԥшра?	как ты можешь подражать назореям?
ҳашԥахьчо аԥсҭазаарахь апатуқәҵара ашьакаҭәара ахара аҟынтә?	как уважение к дару жизни убережет нас от вины в пролитии крови?
ишԥаҳалшо аҿыхразы иааҳарԥшуа аџьшьара аизырҳара?	как углубить свою благодарность за выкуп?
ишԥеилкаатәу иегова игәаанагара?	как узнать мнение иеговы?
иазҭода афинанстә цхыраара иегова ишаҳаҭцәа инарыгӡо аус?	как финансируется деятельность свидетелей иеговы?
дышԥаицхрааи финеес иамин аҭагылазаашьа ииашаны ахәаԥшра?	как финеес помог иамину увидеть ситуацию в правильном свете?
ишԥарылшо ақьырсианцәа иахьа аҭынчра аамҭа ҟәыӷарала ахархәара?	как христиане в наши дни могут мудро пользоваться периодом спокойствия?
ишԥеиднакылеи ақьырсиантә бзиабара германиеи аладатәи кореиеи инхо аишьцәеи аиҳәшьцәеи?	как христианская любовь сплотила братьев и сестер в германии и южной корее?
рхы ишԥадырхәоз аҭынчра аамҭа аҳ асеи раԥхьатәи ақьырсианцәеи?	как царь аса и ранние христиане пользовались периодом спокойствия?
угәы шԥашьҭнахуеи ари азхәыцра амаҵзураҿы уаанӡа еиԥш ирацәаны иузыҟамҵозар, угәабзиара ахьыԥсыҽхаз, ма умч ахькәадахаз иахҟьаны?	как эта мысль может воодушевить тебя, если ты уже не можешь делать в служении столько, сколько раньше из- за плохого здоровья или упадка сил?
ишԥаҳацхраауеи арҭ ажәеинраалақәа агәкаҳара аиааира?	как эти стихи помогают нам бороться с унынием?
ишԥарӷәӷәо аԥсҭаларахь шәыгәрахаҵара 1 коринфаа рахь 15- тәи ахы?	как 15- я глава первого письма коринфянам укрепляет вашу веру в воскресение?
ишԥасылшо ашәаҳәарала иегова ирҳаракра?	как я могу прославлять иегову пением?
иарбан зеиԥшыҟам ԥсҭазаароу ҵҩа змам ажәлар ироуа арыцҳара ду ашьҭахь?	какая жизнь ждет великое множество после армагеддона?
иарбан лшарақәоу амаҵзураҿы дара ирзаатыз?	какие возможности в служении открылись перед этими сестрами- пионерами?
иарбан лшарақәоу амаҵзураҿы уара узы иҟоу?	какие возможности в служении открыты для тебя?
иарбан ииашам мотивқәоу ачгаразы иҟалар алшо?	какие могут быть неправильные мотивы для поста?
иарбан ҭакԥхықәрақәоу аҭаацәара ахада иду?	какие обязанности возложены на главу семьи?
иарбан хәарҭоу ахынраалара иаҳзаанаго?	какие плоды приносят смирение и скромность?
иарбан хықәкқәоу иқәшәыргылар шәылшо?	какие поставить цели?
иарбан ԥҟарақәоу хаҵеи- ԥҳәыси рзы иегова ишьақәиргылаз?	какие правила в браке иегова установил для супругов?
иаҳԥырхагахар алшозеи аҵабырг мҩала ацара?	какие препятствия мешают нам ходить в истине?
иарбан гәырӷьароу амиссионертә маҵзура иаанаго?	какие радости приносит миссионерское служение?
иарбан темақәоу шәахьынхо аҭыԥ аҿы ауаа еиҳа зинтерес рымоу?	какие темы интересны людям в вашей местности?
иарбан уадаҩрақәоу аҭаацәалазаараҿы ицәырҵыр алшо, раԥхьа зегь шыбзиазгьы?	какие трудности могут возникнуть в браке, даже если начало было гладким?
иарбан уадаҩрақәоу агәырӷьара ҳамызхыр алшо?	какие трудности могут лишить нас радости?
иарбан уадаҩрақәоу х- ҩык аиҳәшьцәа ирхыргаз, пионерс аҟаларазы?	какие трудности преодолели три родные сестры, чтобы стать пионерами?
иаҳԥырхагахар алшозеи аҵабырг мҩала ацара?	какие у нас есть препятствия?
иарбан ҟазшьа бзиақәоу џьеид илымаз?	какие хорошие качества были у джейд?
иарбан шьаҿақәоу агәҭынчра ахьчара иҳацхраауа?	какие шесть советов помогут нам сохранять спокойствие?
иарбан зылԥхарақәоу адунеи ҿыц аҿы иҟало рҟынтә уара еиҳарак уззыԥшу?	каких благословений нового мира ты особенно ждешь?
иарбан « қалақьу » авраам дыззыԥшыз?	какого « города » ждал авраам?
« иарбан гәырҿыхагоу иалхтәу? »	« какое развлечение выбрать? »
иарбан иҿыцу мыругоу абиблиа аҭҵааҩцәа рхы иадырхәо иалагаз 1914 шықәсазы, абиблиахь ауаа рыгәрагара еиздырҳарц азы, насгьы лҵшәас иаанагазеи уи?	какое техническое новшество стали использовать исследователи библии в 1914 году, чтобы укрепить доверие людей к библии, и с каким успехом?
иҟаҳҵалар акәзеи абиблиа ҳахьаԥхьо еиҳаны ахәарҭа ҳзаанагаларц азы?	какой подход поможет сделать изучение библии более плодотворным?
узеиԥш уаҩузеи уара?	какой ты человек?
иарбан гәазыҟашьоу иҳамазар ахәҭоу?	какой у нас должен быть настрой?
иарбан гәырӷьароу аԥсҭалара иаҳзаанаго?	какую радость принесет нам воскресение?
ҳара иегова иааӡаратә методқәа ҳанрықәныҟәо, абзиабара ааҳарԥшуеит	когда мы поддерживаем воспитательные меры иеговы, мы проявляем любовь
цқьа иаҳзымдыруа аинформациа анҳаҳауа?	когда мы слышим недостоверную информацию?
ирышьҭуада миссионерс амаҵ аура?	кого назначают миссионерами?
« абзиабареи аҳаҭырқәҵареи аҭаацәара еиднакылоит »	« крепкая семья строится на любви и уважении »
« дызусҭада абиблиа автор? »	« кто автор библии? »
абиблиаҿы анцәа ихатәы хьӡы агеографиатә ҭыԥқәа рыхьӡқәа ирыдҳәаланы иануп, аха уи иаанагаӡом анцәа даҽа хьыӡқәак имоуп ҳәа.	личное имя бога входит в состав некоторых библейских географических названий, однако они не являются дополнительными именами бога.
аишьцәеи аиҳәшьцәеи рахь абзиабара?	любить братьев и сестер?
иегова иахь абзиабара?	любить иегову?
ҳаӷацәа рахь абзиабара?	любить наших врагов?
ахәыҷы иқәыӷәӷәара ауадаҩра заӡбом. ахәыҷы аҵара мчыла идуцалалар, уи ашкол аҿы адагьы, аҩнгьы ауадаҩрақәа изцәырнагоит! ихы ириашарц азы амц аҳәара далагар илшоит, иҽеим ахәшьарақәа иҵәахлар ауеит, амшынҵаҟны шәнапынҵа ихала ианиҵар илшоит, мамзаргьы аурокқәа бжьаижьуа далагар ҟалоит. уи иахҟьаны аҭагылазаашьа еиҳа еицәахоит.	метод кнута лишь все усугубит. если заставлять ребенка учиться, это добавит ему стресса не только в школе, но и дома! чтобы защититься, он может начать врать, скрывать плохие отметки, подделывать в дневнике вашу подпись или прогуливать уроки. все станет только хуже.
« агәрыцҳашьареи агәыҭбаареи злоу ». иегова ахаара аарԥшны имаҵзуҩцәа дрыхӡыӡаауеит, абзиабара аазырԥшуа аҭаацәа рхәыҷқәа ишрыхӡыӡаауа еиԥш.	« милосердный и великодушный ». иегова нежно заботится о своих служителях, подобно тому как любящие родители заботятся о своих детях.
« сара сыԥсҭазаашьа сгәы ԥнаҵәеит »	« мне надоел мой образ жизни »
арԥарцәеи аҭыԥҳацәеи аӡәырҩы аелектронтә хәмаррақәа ииашаны рызнеишьа рҵеит. абар ҩ- ҿырԥштәык.	многие юноши и девушки научились уравновешенно относиться к электронным играм. вот что говорят двое из них.
аҭаацәараҿы ауадаҩрақәа цәырҵыр алшоит.	могут возникать проблемы в семье.
ишәылшома арҭ аԥааимбаражәақәа ҳаилшәыркаар?	можете ли вы объяснить эти пророчества?
иулшома уара уаамҭеи умчи иегова изкра?	можешь ли ты жертвовать иегове свое время и силы?
аҳратә зал амаҵ ауразы иҟоу арҵара уахысыр улшоит.	можно пройти обучение по обслуживанию зала царства.
иулшоит аҳратә зал аилыргара уҽалаурхәыр, уара узҵазкуа ажәабжьҳәаратә гәыԥ ианеилдырго.	можно участвовать в уборке зала царства, когда дежурит твоя группа для проповеднического служения.
ҳара аԥсҭалара шыҟало агәра ҳгоит!	мы твердо уверены в воскресении!
ажәабжьҳәаратә еиԥыларақәа рҿы?	на встречах для проповеднического служения?
асахьаҿы иаҳбо: аҳ аса ианду лаҳкәажәра лымихит, ажәлар аныхақәа ирымҵахырхәаларц ргәы ахьазҭалҵоз азы. аса идгылаз ауаа иара иҿыԥшны аныхақәа ԥырҽуеит.	на иллюстрации: аса лишил свою бабушку звания царицы за то, что она поощряла народ поклоняться идолу. сторонники асы по его приказу уничтожают идолов.
асахьаҿы иаҳбо: аиашьа аус ицызуа амшира рыцазгәеиҭарц идыргалоит.	на иллюстрации: на работе брата настойчиво приглашают отметить день рождения одного из сотрудников.
асахьаҿы иаҳбо: анкьа иҟаз гәхьааҳгозар, аӡәы ҳицәгәааны ҳаҟазар, ма мыцхәы ҳхы ахара адаҳҵозар, аԥсҭазааратә мҩала ацара иаҳԥырхагоу аидара хьанҭа ҳаҵоушәа иаҩызоуп.	на иллюстрации: тоска по прошлому, обида и чрезмерное чувство вины подобны тяжелому грузу, который мы тянем за собой и который мешает нам идти по дороге, ведущей к жизни.
асахьақәа рҿы иаҳбо: иисус иаб ауасҭашьа иҿиҵаауан. иахьагьы аҿар рабацәа напҟазарак рҿырҵаалар рылшоит.	на иллюстрациях: иисус перенимал у иосифа трудовые навыки. в наши дни юным тоже важно учиться у своих отцов.
асахьаҿы иаҳбо. аишьцәа ахыхрақәа ирҿагылоит: руаӡәк иҽеим асахьа илаԥш аҟәигоит, егьи аҭаҭын ахара мап ацәикуеит, ахԥатәи аҵарҭыша игаӡом.	на иллюстрациях. три христианина не поддаются искушению: один отворачивается от неподобающего изображения, другой отказывается закурить, а третий не берет взятку.
иарбан ақьырсиантә бзиабара иамоу ганқәоу анапхгаратә хеилак еиҳарак иззааҭгылаз?	на какие грани христианской любви обратили внимание члены руководящего совета?
иарбан бызшәақәоу шәахьынхо аҭыԥ аҿы излацәажәо?	на каких языках говорят люди в вашей местности?
уабанӡанеихьо аӡӡаахрахь узну амҩаҿы?	на каком этапе на пути к крещению находишься ты?
адырҩаҽныҵәҟьа апрезидент вудро вильсон аиаҳәшьа мартини аишьцәа ҳемми, сонненбурги, стивенси аурышьҭырц азы адҵа ҟаиҵеит. убасала дара аушьҭын.	на следующий же день президент вудро вильсон помиловал сестру мартин, а также братьев хамма, сонненбурга и стивенса. их несправедливому заключению пришел конец.
ҳазқәымгәыӷуа аҭагылазаашьақәа ҳанрықәшәо?	на случай чрезвычайной ситуации?
иаалырҟьаны аҳақьымцәа рыцхыраара анаҳҭаххо?	на случай экстренной медицинской помощи?
агәышԥыхьчага. иҳараку иегова инормақәа	нагрудник. праведные нормы иеговы
изызхәыцтәу:	над чем стоит подумать:
еиқәыԥхьаӡа ари апрограмма иамоу лшарақәак.	назови некоторые особенности этого приложения.
иԥшаа арҭ ажәеинраалақәа амаҵзуразы иҟоу амыругақәа рҿы:	найди эти стихи в инструментах для служения:
иԥшаа ари ажәеинраала амаҵзуразы иҟоу амыругақәа рҿы:	найди этот стих в инструментах для служения:
ҳгәы ҳзырхьуа ранажьра ҳазхиазароуп.	нам нужно с готовностью прощать своих обидчиков.
« анцәа иулеиҵаз аҳамҭа амца еиԥш ижжаӡа иаркны иумаз »	« напоминаю тебе как огонь разжигать дар »
ҳаԥсҭазаара иегова инапы иануп.	наша жизнь в надежных руках иеговы.
ҳаламыс иаанарԥшуеит ҳара ҳзы ихадоу закәу, насгьы ҳзеиԥшраҵәҟьоу. иаанарԥшуазеи уара уламыс?	наша совесть показывает, какие мы на самом деле и что для нас по- настоящему важно. а что твоя совесть может рассказать о тебе?
« ҳқьырсиантә ԥсҭазаареи ҳмаҵзуреи ». аусуратә тетрад. август 2020	« наша христианская жизнь и служение ». рабочая тетрадь. август 2020
« ҳқьырсиантә ԥсҭазаареи ҳмаҵзуреи ». аусуратә тетрад. декабр 2020	« наша христианская жизнь и служение ». рабочая тетрадь. декабрь 2020
« ҳқьырсиантә ԥсҭазаареи ҳмаҵзуреи ». аусуратә тетрад. ииуль 2020	« наша христианская жизнь и служение ». рабочая тетрадь. июль 2020
« ҳқьырсиантә ԥсҭазаареи ҳмаҵзуреи ». аусуратә тетрад. ноиабр 2020	« наша христианская жизнь и служение ». рабочая тетрадь. ноябрь 2020
« ҳқьырсиантә ԥсҭазаареи ҳмаҵзуреи ». аусуратә тетрад. октиабр 2020	« наша христианская жизнь и служение ». рабочая тетрадь. октябрь 2020
« ҳқьырсиантә ԥсҭазаареи ҳмаҵзуреи ». аусуратә тетрад. сентиабр 2020	« наша христианская жизнь и служение ». рабочая тетрадь. сентябрь 2020
« ҳқьырсиантә ԥсҭазаареи ҳмаҵзуреи ». 2018 шықәсазы абиблиа аԥхьара аихшанҵа	« наша христианская жизнь и служение ». расписание чтения библии на 2018 год
ианыруама ухәыцшьа акомпиутертә хәмаррақәа?	не влияют ли компьютерные игры на твое мышление?
« унапы аԥсшьаха аумҭан »	« не давай отдыха своей руке »
иуцәырӷьычуама акомпиутертә хәмаррақәа уаамҭа?	не крадут ли компьютерные игры у тебя время?
аурокқәа бжьоумыжьлан.	не прогуливай занятия.
егьырҭ ухы рҿумырԥшлан.	не сравнивай себя с другими.
егьырҭ ухы рҿумырԥшлан. уара аиԥыларатә ахәылԥаз ахь ааԥхьара урымҭазар, хьаас иҟаумҵан.	не сравнивай себя с другими. если тебя не позвали на вечеринку, не принимай это близко к сердцу.
амц умҳәалан.	не хитри.
еиҭамҵуа амал,	недвижимость,
аӡәырҩы аиудеиатә ҵарауаа анцәа ихьӡ « иахве » ауп рҳәоит.	некоторые гебраисты предпочитают передавать божье имя как « яхве ».
хьыӡқәак ԥсахуп.	некоторые имена изменены.
аха 16- тәи ажәеинраалаҿы зыӡбахә ҳәоу уи акәӡам.	но в 16- м стихе речь идет о другом.
ажәабжьқәа рҿы аибашьрақәеи, атерроризми ма ацәгьоурақәеи ирызку аацҳарақәа рыда акгьы уаҳаӡом.	новостные ленты пестрят сообщениями о военных конфликтах, терактах и преступлениях.
абиблиаҿы зыӡбахә ану ауаа рҟынтә еиҳаны зыӡбахә еилышәкаар шәҭахыда?	о каком служителе иеговы библейских времен вам хотелось бы узнать больше?
иарбан зҵаароу ҳхы иаҳҭар ҳахәҭоу, аӡәы иӡбахә аҳәара ҳалагаанӡа?	о чем нужно спросить себя, прежде чем говорить о ком- то?
ашьапымаҭәа. ауаа ажәабжь бзиа рылаҳәара ҳазхиоуп	обувь. готовность проповедовать благую весть
« дырзыразума анцәа адинхаҵарақәа зегьы? »	« одобряет ли бог все религии? »
одри ҳаид ԥхьаҟатәи лԥеиԥш дазхәыцуан, уи ауадаҩрақәа рыхгара илыцхраауан	одри хайд сохраняла положительный настрой, думая о будущей награде
« анцәа ибзиабараҿ шәыҟаз »	« оставайся в любви бога »
« сыбзиабараҿ шәыҟаз »	« оставайтесь в моей любви »
алекси сареи аизарақәа ирыдым атерриториахь ҳцоит, ауаа ахәылԥаз ахь ааԥхьара раҳҭарц азы	отправляемся с алексом на неназначенную территорию, чтобы приглашать людей на вечерю
ӷьеҩла шәыҟаз, акрычҳара шәымаз	будьте бодры, стойки и твёрды
« бзиа шәеибабала гәык- ԥсыкала »	« горячо любите друг друга »
дызусҭада узтәу?	кому принадлежишь?
ҳара ҳамч, ҳгәыӷра, ҳагәрагара	наша сила, наша надежда, наша уверенность
урҭ шәырцәымшәан!	не бойтесь их!
иацышәҳәа аԥсҳара ашәа!	подхватите песню царства!
иааиааит анцәа иԥсҳара!	пусть придет царство бога!
ихьӡ ҳарашәкла адгьыл аҳ ҿыц!	славьте нового царя земли!
иегова иԥхьахшаа дҳарашәкла!	славьте первенца иеговы!
анцәа уицыз!	ходи с богом!
« убас анцәа иеидикылаз »	« что бог соединил одним ярмом »
цәаныррас иумоузеи?	что ты чувствуешь?
иқәырхуама ауаа адгьыл?	погубят ли люди землю?
аиҿкаареи аҭынчреи еизырҳауа амаҵ аицура?	поддерживать порядок и мир в собрании?
анцәа иорганизациа иаҳнаҭо анапхгара ақәныҟәара?	поддерживать решения организации иеговы?
уазхәыц, уҩызцәа зусҭцәоу.	подумай, кто твои друзья.
алкаа. ишԥасылшо иҽеим ахәыцра аҽацәыхьчара?	подытожим. как перестать видеть все в мрачном свете?
алкаа. ишԥасылшо ашкол аҿы сеихьӡарақәа еиӷьыстәыр?	подытожим. как повысить успеваемость?
