The source cannot be loaded.	Ахалагаратә теқст аҭагалара ауам.
No fax printer has been set under Tools/Options/%1/Print.	Ахкынҵа «Аервис/Апараметрқәа/%1/Акьыԥхьра» аҟны афакс-принтер ықәыргылаӡам.
Text document	Атеқсттә документ
Source not specified.	Ахыҵхырҭа арбам.
Outline 	Аструктура 
Edit Footnote/Endnote	Албаага ариашара/анҵәамҭатә лбаага
Search key replaced XX times.	Иԥшаатәу ажәа ԥсахуп XX нтә.
Row 	Ацәаҳәа 
Column 	Аиҵагыла 
~Export source...	Ахалагаратә теқст аекспорт...
~Export copy of source...	Ахыҵхырҭа акопиақәа рекспорт...
~Continue	Иацҵатәуп
Sending to: %1	Адәықәҵара: %1
Successfully sent	Қәҿиарала идәықәҵоуп
Sending failed	Адәықәҵара амуӡеит
COMPANY;CR;FIRSTNAME; ;LASTNAME;CR;ADDRESS;CR;CITY; ;STATEPROV; ;POSTALCODE;CR;COUNTRY;CR;	COMPANY;CR;FIRSTNAME; ;LASTNAME;CR;ADDRESS;CR;CITY; ;STATEPROV; ;POSTALCODE;CR;COUNTRY;CR;
Text formula	Аформула атеқст
 Valid 	 Иҵабыргуп 
Invalid	Иҵабыргӡам
Invalid Signature	Анапаҵаҩра ҵабыргӡам
Signed-by	Анапаҵаҩуп
Paragraph Signature	Абзац анапаҵаҩра
Business Cards	Авизиттә картақәа
Email settings	E-Mail архиарақәа
Search term	Иԥшаатәу аилкаа
Alternative entry	Альтенативатә елемент
1st key	1-тәи ацаԥха
2nd key	2-тәи ацаԥха
Match case	Ҳасаб азутәуп арегистр
Word only	Ажәа мацара
Remove empty paragraphs	Ианыхтәуп иҭацәу абзацқәа
Use replacement table	Ихархәатәуп алаԥсахрақәа ртаблица
Correct TWo INitial CApitals	Ириашалатәуп анбан ДУқәа ҨБа ажәа алагамҭаҿ
Capitalize first letter of sentences	Ҳәоу цыԥхьаӡа иалагалатәуп нбан дула
Replace Custom Styles	Иалаԥсахлатәуп ахархәаҩ истильқәа
Bullets replaced	Амаркерқәа ԥсахуп
Automatic _underline_	Автоматикала_иаҵшьлатәуп_
Automatic *bold*	Автоматикала *абжажәпа*
Replace 1/2 ... with ½ ...	Иԥсахлатәуп 1/2 ... ½ ...ала
URL recognition	Еилкаалатәуп URL
Combine single line paragraphs	Еидҵалатәуп цәаҳәактәи абзацқәа
Set "Text body" Style	Иқәыргылатәуп астиль «Ихадоу атеқст»
Set "Text body indent" Style	Иқәыргылатәуп астиль «Ихадоу атеқст ахьаҵ ацны»
Set "Hanging indent" Style	Иқәыргылатәуп астиль «Шьҭахьҟатәи ахьаҵ»
Set "Heading $(ARG1)" Style	Иқәыргылатәуп астиль «Ахы $(ARG1)»
Set "Bullet" or "Numbering" Style	Иқәыргылатәуп астиль «Ахьӡынҵа» ма «Аномерркра»
Combine paragraphs	Еидҵатәуп абзацқәа
Create AutoAbstract	Иаԥҵатәуп ареферат
Paragraphs per level	Абзацқәа аҩаӡара аҟны
Element Name	Аелемент ахьӡ
Add to address	Иацҵатәуп адрес ахь
New Address Block	Аблок ҿыц адрес ацны
Address _elements	Адрес аелементқәа
1. Drag address elements here	1. Ииажәга адрес зцу аелемент абрахь
Move left	Ииаcтәуп армарахь
Move right	Ииаcтәуп арӷьарахь
2. Customi_ze salutation	2. Ԥсшәаҳәарак
Remove from address	Ианыхтәкп адрес аҟынтәи
File already exists	Ари афаил ыҟоуп
A document with the name '%1' already exists.	Адокумент ахьӡ '%1' змоу ыҟоуп.
Please save this document under a different name.	Еиқәшәырха ари адокумент даҽа хьӡык аҭаны.
Reply	Аҭак ҟаҵатәуп
Delete _Comment	Ианыхтәуп акомментари
Delete _All Comments by $1	Ианыхтәуп акомментариқәа зегьы $1 аҟынтә
_Delete All Comments	Ианыхтәуп акомментариқәа зегьы
Format All Comments...	Акомментариқәа зегьы рформат...
ASCII Filter Options	ASCII афильтр апараметрқәа
Default fonts:	Истандарту ашрифтқәа:
Lan_guage:	Абызшәа:
_Paragraph break:	Абзац аимҟьара:
_CR & LF	CR & LF
C_R	CR
_LF	LF
Match Fields	Аҭакырақәа разалхра
Assign the fields from your data source to match the address elements.	Иазалышәх адрес зҵазкуа адырқәа рхыҵхырҭа аҭакырақәа.
Matches to field	Аҭакыра иақәшәақәо
Assign Styles	Иазалхтәуп астильқәа
If you would like to provide one, please type it now.	Иҭажәгал абыржәы, ари ахархәара шәҭахызар.
Outgoing mail server:	Аԥошьҭа дәықәызҵо асервер:
The outgoing mail server uses the same authentication as the _incoming mail server	Аԥошьҭа дәықәызҵо асервери аԥошьҭа здызкыло асервери рхы иадырхәоит иаку архиарақәа
Incoming mail server:	Аԥошьҭа здызкыло асервер:
Server _name:	Асервер ахьӡ:
P_ort:	Апорт:
_POP3	_POP3
_IMAP	_IMAP
Us_er name:	Ахархәаҩ ихьӡ:
Number format	Ахыԥхьаӡаратә формат
Pattern	Аорнамент
New (text only)	Иаԥҵатәуп (атеқст мацара)
_Copy	_Акопиа ахыхтәуп
Rep_lace (text only)	Иалаԥсахтәуп (атеқст мацара)
Rename...	Ахьӡ ԥсахтәуп...
_Macro...	Амакрос...
AutoText	Автотеқст
AutoTe_xt	Автотеқст
Cat_egories...	Акатегориақәа...
_Path...	Амҩа...
_File system	Афаилтә системақәа
Inter_net	А-Интернет
Shortcut:	Аркьаҿра:
Insert Bibliography Entry	Абиблиографиатә зхьарԥшқәа рыриашара
Customize	Ирхиатәуп
Company:	Аиҿкаара
Slogan:	Адевиз:
Co_untry/state:	Атәыла/Араион:
Fa_x:	Афакс:
Home telephone number	Аҩнтәи аҭел аномер
Homepage/email:	Асаит/e-mail:
Fax number	Афакс аномер
email address	e-mail адрес
_Zip/city:	Аԥошьҭатә индекс/Ақалақь:
Phone/mobile:	Аҭел/Амобилтә:
Business Data	Амаҵуратә дырқәа
Cannot Add Label	Иауам ахьӡ ацҵара
Cannot add label	Иауам ахьӡ ацҵара
Caption Options	Ахьӡ апараметрқәа
_Level:	Аҩаӡара:
_Separator:	Аиҟәшага
Numbering Captions by Chapter	Аномерркра ахқәа рыла
Character style:	Асимвол астиль:
_Apply border and shadow	Ихархәатәуп аҿыкәыршеи агагеи
Category and Frame Format	Акатегориеи афреими рформат
Caption order:	Ахьӡқәа реиҿкаашьа:
Category first	Акатегориа, алагамҭаҿ
Numbering first	Аномерркра алагамҭаҿ
Label text:	Адыргақәҵа атеқст:
Database:	Адырқәа рбаза
Database field:	Адырқәа рбаза афаил
Inscription	Ахҳәаа
_Continuous	Еиԥҟьарада
_Sheet	Абӷьыц
Brand:	Амарка:
Copy To	Акопиа абрахь
_Cc:	_Cc:
_Bcc:	_Bcc:
Send a Copy of This Mail To...	Идәықәҵатәуп ашәҟәы акопиа...
Highlighting	Ԥштәыла алкаара
Target frame:	Афреим:
Events...	Ахҭысқәа...
Visited links:	Изҭаахьоу азхьарԥшқәа:
Unvisited links:	Изҭаамӡац азхьарԥшқәа
Character Styles	Асимвол астильқәа
Auto_Width	Автозалхра
Column:	Аиҵагыла
Spacing:	Аинтервал:
Width and Spacing	Аҭбаареи аинтервали
St_yle:	Астиль:
_Position:	Аҭыԥ:
_Color:	_Аԥштәы:
Separator Line	Аиҟәшагатә ҵәаӷәа
Columns:	Аиҵагылақәа
Evenly distribute contents _to all columns	Аҵанакы еиҟараны ирзеихшатәуп аиҵаҩқәа
Current Section	Уажәтәи алкаара
Selected section	Ианыхтәуп аҟәша
Page Style: 	Атаблицақәа рстиль
_Apply to:	Ихархәатәуп азы:
Text _direction:	Атеқст ахырхарҭа:
Context	Аконтеқст
Paragraph Styles	Абзац астильқәа
Table Header	Атаблица ахы
 1st Outline Level	 Аструктура 1-тәи аҩаӡара
 2nd Outline Level	 Аструктура 2-тәи аҩаӡара
 3rd Outline Level	 Аструктура 3-тәи аҩаӡара
 4th Outline Level	 Аструктура 4-тәи аҩаӡара
 5th Outline Level	 Аструктура 5-тәи аҩаӡара
 6th Outline Level	 Аструктура 6-тәи аҩаӡара
 7th Outline Level	 Аструктура 7-тәи аҩаӡара
 8th Outline Level	 Аструктура 8-тәи аҩаӡара
 9th Outline Level	 Аструктура 9-тәи аҩаӡара
10th Outline Level	 Аструктура 10-тәи аҩаӡара
Tabs	abs
Semicolons	Акәаԥ аҿарҵәи ацны
Other:	Егьырҭқәа
Symbol	Асимволқәа
Equal width for all columns	Аиҵагылақәа ирзеицеиҟаро аҭбаара
Separate Text At	Атеқст аиҟәшага
Don't split table	Еиҟәшатәӡам атаблица
The first 	Актәиқәа 
rows	Ацәаҳәақәа
AutoFormat...	Автоформат...
New Address List	Иҿыцу адрестә шәҟәы
Address Information	Аинформациа адрес зцу
Sho_w entry number	Анҵамҭа аномер
|<	|<
<	<
>|	>|
>	>
_Find...	_Иԥшаатәуп...
C_ustomize...	Ирхиатәуп...
Define Bibliography Entry	Абиблиографиатә зхьарԥшқәа рыриашара
Entry Data	Аелемент адырқәа
Edit Concordance File	Иашьашәало афаил ариашара
Entries	Аелементқәа
Customize Address List	Ирхиатәуп адресқәа рыхьӡынҵа
_Rename...	Ахьӡ ԥсахтәуп...
A_ddress list elements:	Адресқәа рыхьӡынҵа аелементқәа:
Create a New Data Source?	Иаԥҵатәума адырқәа рхыҵхырҭа ҿыц?
No data sources are available. Create a new one?	Иԥшаам адырқәа рхыҵхырҭақәа. Иаԥҵатәума аҿыц?
_Display drop caps	Иацҵатәуп ахалагаранбан
Number of _characters:	Асимволқәа:
_Space to text:	Атеқст аҟынӡа ибжьоу
Character st_yle:	Асимволқәа рстиль:
Selection list	Алхрақәа рыхьӡынҵа
Edit Sections	Иԥсахтәуп апараметрқәа
_Options...	_Апараметрқәа...
_Section	Иалкаау
_File name	Афаил ахьӡ
Link	Азхьарԥш
Properties	Аҷыдаҟазшьақәа:
Start at	Алагамҭа арыцхә
Text area	Атеқст аҭакыра
Addr_essee	Изауа
Database field	Адырқәа рбаза афаил
_Sender	Адәықәҵаҩ
_New Document	Иаԥҵатәуп адокумент
from left	Арымарахь
from top	Хыхьала
Addressee	Изауа
F_ormat	Аформат
_Width	_Аҭбаара:
_Height	Аҳаракыра:
Printer Name	Апринтер ахьӡ
Current Printer	Уажәтәи апринтер
Variables	Аҽеиҭакқәа
F_ind	Иԥшаатәуп
Find _only in	Иԥшаатәуп абра мацара
_Type	Атип:
_Condition	Аҭагылазаашьа:
User-defined	Ахархәаҩ итип 1
_Value	Аҵакы:
Na_me	Ахьӡ
It_em	Аелемент
Move _Up	Аҩада
Move Do_wn	Алада
S_election	Алхра
Invisi_ble	иубарҭам
_Not larger than page area	Адаҟьа аҳаракыра еиҳамкәа
Space to text	Атеқст аҟынӡа ибжьоу
_Position	Аҭыԥ
_Style	Астильқәа
_Length	Аура
End of page	Адаҟьа анҵәамҭаҿ
Per page	Адаҟьаҟны
Per document	Иаԥҵатәуп адокумент
Start of next page	Анаҩстәи адаҟьа алагамҭаҿ
Custom _format	Ахархәаҩ иформат
Collec_t at end of text	Еизгатәуп атеқст анҵәамҭаҿ
_Custom format	Ахархәаҩ иформат
_Name	Ахьӡ:
W_idth	Аҭбаара
Lef_t	Арымарахь
Ri_ght	Арыӷьарахь
_Above	Хыхьла
_Below	Илаҟәны
_From left	Арымарахь
R_ight	Арыӷьарахь
_Center	Ацентр ала
Text _direction	Атеқст ахырхарҭа
Properties 	Аҷыдаҟазшьақәа:
Macro	Амакросқәа
_Alternative (Text only):	Альтернатива (атеқст мацара):
_Next link:	Анаҩстәи азхьарԥш:
Names	Ахьӡ
_Contents	Иаҵанакуа
P_osition	Аҭыԥ
_Size	Ашәагаа
Prin_t	Акьыԥхьра
_Text direction:	Атеқст ахырхарҭа:
AutoSize	Авто-зыԥшаара
H_eight	Аҳаракыра
_Original Size	Ахалагаратә шәагаа:
To _page	Адаҟьахь
To paragrap_h	Абзац ахь
To cha_racter	Асимвол ахь
_As character	Асимвол еиԥш
Hori_zontal	Горизонталла
Go to Page	Ииастәуп адаҟьахь
Page:	Адаҟьа:
Example	Аҿырԥштәқәа
Search key not found.	Аԥшааратә цәаҳәа ԥшаам
Reference:	Азхьарԥш: 
Round	афунт
Not Equal	иаҟараӡам
Boolean Or	Алогикатә МА
Boolean Not	Алогикатә АКӘӠАМ
Sine	Ашәагаа
Page break	Адаҟьа аимҟьара
Change page number	Иԥсахтәуп адаҟьа аномер
Numbering:	Аномерркра
Separator:	Аиҟәшага
Category:	Акатегориа
T_able	Атаблица
Pr_operties...	Аҷыдаҟазшьақәа...
Aut_oFormat...	Автоформат...
Paragraph _style:	Абзац астиль:
Choose…	Иалхтәуп
Insert Script	Иҭаргылатәуа аишьҭагыла
Browse…	Аҭыԥхәаԥшра...
Insert Table	Ибжьаргылатәуп атаблица
_Columns:	Аиҵагылақәа
Hea_ding	Ахқәа
Medium	ибжьаратәу
P_age width:	Адаҟьа аҭбаара
Pa_ge height:	Адаҟьа аҳаракыра:
_Save...	Еиқәырхатәуп
_Entire page	Адаҟьа зегьы
_Single label	Даҟьак
Colu_mn	Аиҵагыла
Ro_w	АЦӘАҲӘА
Line Numbering	Амилаҭтә номерркра
Format:	Аформат:
Interval:	Аинтервал
lines	Ацәаҳәа(қәа)
User Information	Ахархәаҩ изку аинформациа
_Use secure connection (SSL)	Ихархәатәуп ихьчоу аҿакра (SSL)
_Selected records	Иалкаау анҵамҭақәа
_To:	Хыхьла:
Records	Анҵамҭа
_Printer	Апринтерқәа
Field:	Аҭакырақәа
_Path:	Амҩа:
F_ile format:	Афаил аформат:
_Subject:	Атема:
Mail format:	Афаил аформат:
HTM_L	HTML
%PRODUCTNAME Writer	Атаблица %PRODUCTNAME Writer
Save Merged Document	Еиқәырхатәуп еилоу адокумент
From a _template	Ашаблон аҟынтәи...
Create	~Ихиоуп
Data Source Connection	Адырқәа рхыҵхырҭа аҽаҿакра
_Create new connection	Иаԥҵатәуп аимадара ҿыц
Connect	Иеимаздоу аҵәаӷәа
Merge Tables	Еидҵатәуп атаблицақәа
Creating documents...	Адокумент аиқәырхара...
_From top	Хыхьала
Align to text body	Еиҟаратәтәуп ихадоу атеқст ала
From _left	Арымарахь
_Zoom	Амасштаб
Field value	Аҭакыра Аҵакы
N_ew...	Иаԥҵатәуп...
_Letter	Letter
Send Documents	Идәықәҵатәуп адокументқәа
S_ubject	Асубиект
Plain Text	Имариоу атеқст
S_end all documents	Икьыԥхьтәуп адокументқәа зегьы
_To	Хыхьла
Print merged document	Еиқәырхатәуп еилоу адокумент
Print Documents	Икьыԥхьтәуп адокументқәа
P_roperties...	Аҷыдаҟазшьақәа...
Print _all documents	Икьыԥхьтәуп адокументқәа зегьы
Save merged document	Еиқәырхатәуп еилоу адокумент
Save Documents	Еиқәырхатәуп адокументқәа
Sending paused	Адәықәҵара амуӡеит
Move Up	Аҩада
Move Down	Алада
Black and White	Аиқәаҵәа-ашкәакәа
Colorize Red	Иҟаԥшьу аԥштәы
Default Paragraph	Ибазатәу абзац
Heading 1	Ахқәа
Heading 2	Ахқәа
Heading 3	Ахқәа
Default Character	Абазатә символ
Select Rows	Иалкаатәуп ацәаҳәа
Shapes	Афигура
Edit Style	Иԥсахтәуп астиль
Rest_art at this paragraph	Иалагатәуп ҿыц абри абзац аҟынтәи
Object	Аобиеқтқәа
_Numbering:	Аномерркра
By _character	асимвол ала
Compare Documents	Еиҿырԥштәуп адокумент аверсиақәа
_Size	Акегль
De_fault:	Астандарт
Headin_g:	Ахқәа
_List:	_Ахьӡынҵақәа
_Index:	Аиндексқәа:
Basic Fonts (%1)	Ихадоу ашрифтқәа (%1)
_Default	Астандарт
_Charts	Адиаграммақәа
Automatically Update	Автоматикала
Update Links when Loading	Ирҿыцлатәуп азхьарԥшқәа раартраан
_Attributes:	Атрибутқәа
Underlined	Аҵшьра
Title font	Атитултә
Attri_butes:	Атрибутқәа
Deletions	Аныхра
Attrib_utes:	Атрибутқәа
H_eading	Ахқәа
New Table Defaults	Атаблицаҿыц аҷыдаҟазшьақәа
Input in Tables	Атаблицақәа рахь аҭагалара
_Variable	Аҽеиҭакқәа
_Column:	Аиҵагыла
Colu_mn:	Аиҵагыла
Save _As...	Еиқәырхатәуп иаба(ишԥа)...
Paragraph style:	Абзац астиль:
Number:	Ахыԥхьаӡаратә
Start at:	Алагамҭа арыцхә
Position and Spacing	Аҭыԥи ашәагааи
1 Column	Аиҵагыла
2 Columns	Аиҵагылақәа
3 Columns	Аиҵагылақәа
More Options	Еиҭа апараметрқәа...
Size:	Ашәагаа:
Orientation:	Ахырхарҭа
Paper Width	Адаҟьа аҭбаара
Paper Height	Адаҟьа аҳаракыра:
Margins:	Аҭакыра
Wide	Иҵәахтәуп
Background:	Аҿаԥшыра
Delete Page Break	Ианыхтәуп адаҟьа аимҟьара
Hori_zontally	Горизонталла
On all pages	адаҟьақәа зегь рыҟны
On left pages	армарахьтәи адаҟьақәа рыҟны
On right pages	арӷьарахьтәи адаҟьақәа рыҟны
Multiple Pages	Амасштаб
Page background	Адаҟьа аҿаԥшыра
Hidden text	Иаҳамбо атеқст
Text placeholders	Атеқст ахарҭәаага
Print text in black	Икьыԥхьтәуп атеқст еиқәаҵәала
Print monitor	Аекран ақәҭыхымҭа акьыԥхьра
Page ba_ckground	Адаҟьа аҿаԥшыра
Print text in blac_k	Икьыԥхьтәуп атеқст еиқәаҵәала
Text _placeholder	Атеқст ахарҭәаага
_Left pages	_Армарахьтәи адаҟьақәа
_Right pages	_Арӷьарахьтәи адаҟьақәа
Broch_ure	Аброшиура
Right to Left	Арӷьарахьтә армарахь
_End of page	_Адаҟьа анҵәамҭаҿ
_Street:	Амҩа ахьӡ:
Save label?	Еиқәырхатәума?
_Open	Иаарттәуп
Select Text	Иалкаатәуп атеқст
Reload Frame	Ҿыц иҭагалатәуп
Save Image...	Еиқәырхатәуп асахьа...
Add Image	Иацҵатәуп асахьа
As Link	Азхьарԥш еиԥш
Save Background...	Еиқәырхатәуп аҿаԥшыра...
Copy _Link	Азхьарԥш акопиа ахыхтәуп
Load Image	Иҭагалатәуп асахьа
Rename AutoText	Автотеқст ахьӡ ԥсахтәуп
Change Name	Арегистр
_Fit to size	Ашәагаа азыԥшаара
Save as HTML?	Еиқәырхатәума HTML ҳасабла?
Would you like to save the document as HTML?	Ишәҭахума адокумент HTML ҳасабла аиқәырхара?
New Section	Афункциа ҿыц
H_ide	Иҵәахтәуп
_Create...	Иаԥҵатәуп...
Change _Table...	Иԥсахтәуп атаблица...
Connecting to data source...	Адырқәа рхыҵхырҭа аҽаҿакра...
Select AutoText:	Иалхтәуп автотеқст:
AutoText - Group	Автотеқст - Агәыԥ
Select Table	Иалкаатәуп атаблица
Colors	Аԥштәы
Character 	Асимвол 
Language	Абызшәақәа
Setting	Архиарақәа
I_gnore All	Ибжьажьтәуп зегьы
Set Language for Selection	Иқәыргылатәуп алкаараз абызшәа
Previous Change	Аԥхьатәи атаблица
Tables:	Атаблицақәа:
Images:	Асахьақәа
OLE objects:	OLE аобиеқтқәа
Paragraphs:	Абзацқәа:
Words:	Ажәақәа
Characters:	Асимволқәа:
Lines:	Ацәаҳәа(қәа)
Column 2 Width	Аиҵагыла аҭбаара
Column 3 Width	Аиҵагыла аҭбаара
Column 4 Width	Аиҵагыла аҭбаара
Column 5 Width	Аиҵагыла аҭбаара
Column 6 Width	Аиҵагыла аҭбаара
Column 1 Width	Аиҵагыла аҭбаара
Table Properties	Атаблица аҷыдаҟазшьақәа
_Page	Адаҟьа
Col_umn	Аиҵагыла
With Page St_yle	Иԥсахтәуп адаҟьа астиль
Page _number	Адаҟьа аномер:
With Page Style	Иԥсахтәуп адаҟьа астиль
Text _orientation	Атеқст аориентациа
Paragraph Style	Абзац астиль
Page Style	Атаблицақәа рстиль
Text Grid	Атеқсттә каҭа
Errors	Агха
Characters per line:	Асимволқәа ацәаҳәа аҟны:
Lines per page:	Адаҟьаҟны ацәаҳәақәа:
Character _width:	Асимволқәа рыҭбаара:
Max. Ruby text size:	Атеқст хада ашәагаа
Max. base text size:	Атеқст хада ашәагаа
Title Page	Атитултә даҟьа
Number of title pages:	Адаҟьақәа рхыԥхьаӡара
Place title pages at:	Ииагатәуп ахь
Make Title Pages	Иаԥҵатәуп атитултә даҟьақәа
Page number:	Адаҟьа аномер:
Page Numbering	Амилаҭтә номерркра
_Style:	Астиль:
Fill character:	Ахарҭәаага:
Align right	Арӷьарахь ала
Entry Text	Анҵара атеқст
Page No.	Адаҟьа №
H_yperlink	Агиперзхьарԥш
_Content	Иаҵанакуа
User-Defined	Ахархәаҩ итип 1
For:	Аформа:
Entire document	~Адокумент зегьы
_Additional styles	Иацҵоу астильқәа
Styl_es	Астильқәа
Assign styles...	Ихархәатәуп астильқәа...
Captions	Апараметрқәа
References	Азхьарԥш: 
_Brackets:	Ахыцқәа
Formatting of the Entries	Аелементқәа рформатркра
_File	Афаил
Language:	Абызшәақәа
Paragraph _Styles	Абзац астильқәа
Assignment	Аиҟаратәра
_Tables	Атаблицақәа
Check Connection Settings...	Игәаҭатәуп аҿакра апараметрқәа...
Angle	акәакь
Standardized pages	Истандарту адаҟьақәа
_First paragraph	Актәи абзац
to character	асимвол ахь
no numbering	Аномерркра ада
 1st Numbering Level	 Аномерркра 1-тәи аҩаӡара
 2nd Numbering Level	 Аномерркра 2-тәи аҩаӡара
 3rd Numbering Level	 Аномерркра 3-тәи аҩаӡара
 4th Numbering Level	 Аномерркра 4-тәи аҩаӡара
 5th Numbering Level	 Аномерркра 5-тәи аҩаӡара
 6th Numbering Level	 Аномерркра 6-тәи аҩаӡара
 7th Numbering Level	 Аномерркра 7-тәи аҩаӡара
 8th Numbering Level	 Аномерркра 8-тәи аҩаӡара
 9th Numbering Level	 Аномерркра 9-тәи аҩаӡара
10th Numbering Level	 Аномерркра 10-тәи аҩаӡара
Quotation	Ацитата
R_estart at this paragraph	Иалагатәуп ҿыц абри абзац аҟынтәи
_Add to Dictionary	Иацҵатәуп ажәар ахь
_Conditional Style	Аҭагылазаашьатә стильқәа
Minimum space between numbering and text:	Иминималу аинтервал аномери атеқсти рыбжьара:
Optimal wrap	Иоптималу аҿыкәшара
No wrap	Аҿыкәшара ада
Parallel wrap	Аҿыкәшара аконтур ала
S_elect	Иалхтәуп
Printer options	Апринтер апараметрқәа
Save As options	Еиқәырхатәуп апараметрқәа
Connection status	Аҿакра аҭагылазаашьа
_Fax	Афакс
The following service is not available: 	Анаҩстәи амаҵзура ахь анеира ауам: 
~Zoom	Амасштаб
~Upwards	Хыхь
Do~wnwards	Ҵаҟа
~Remove Index	Ианыхтәуп аҭыԥрбага
~Unprotect	Иқәгатәуп ахьчара
Read-~only	Аԥхьара мацараз
Show All	Иаарԥштәуп зегьы
Hide All	Иҵәахтәуп зегьы
Delete All	Ианыхтәуп зегьы
New name	Ахьӡ ҿыц
Back	Аиқәаҵәа
Default Style	Абазатә стиль
~Rename	Ахьӡ ԥсахтәуп
From bibliography database	Абиблиографиақәа рдырқәа абаза аҟынтә
From document content	Адокумент аҵанакы аҟынтәи
Normal (1.9cm)	Инормалу (1,9 см)
Normal (2.54cm)	Инормалу (2,54 см)
Normal (3.18cm)	Инормалу (3,18 см)
List 1 Start	Иномеррку ахьӡынҵа алагамҭа 1
List 1	Иномеррку ахьӡынҵа 1
List 1 End	Иномеррку ахьӡынҵа анҵәамҭа 1
List 1 Cont.	Иномеррку ахьӡынҵа иацу 1
List 2 Start	Иномеррку ахьӡынҵа алагамҭа 2
List 2	Иномеррку ахьӡынҵа 2
List 2 End	Ахьӡынҵа анҵәамҭа 2
Normal (0.75")	Инормалу (0.75")
Normal (1")	Инормалу (1")
Normal (1.25")	Инормалу (1.25")
The following characters are not valid and have been removed: 	Анаҩстәи ииашам асимволқәа аныхын: 
Master Document	Еилоу адокумент
_Standard	Истандарту
Task	Аҳасабтә
This HTML document contains %PRODUCTNAME Basic macros. They were not saved with the current export settings.	Ари HTML адокумент иаҵанакуеит амакросқәа %PRODUCTNAME Basic. Дара еиқәырхаӡамызт, аекспорт азы иарбоу адокументқәа рырхиарақәа ирыхҟьаны.
%s-Click to follow link	%s-ақәыӷәӷәара азхьарԥш ала аиасразы
Click to follow link	Шәақәыӷәӷәа азхьарԥш ала аиасразы
Hungarian Sentence Checking	Аграмматика (венгериатәи)
%PRODUCTNAME Linear Solver	%PRODUCTNAME CoinMP аҵәаӷәатә ҳасабга
%PRODUCTNAME CoinMP Linear Solver	%PRODUCTNAME CoinMP аҵәаӷәатә ҳасабга
Epsilon level (0-3)	Епсилон аҩаӡара (0-3)
The model is not linear.	Амодель ҵәаӷәатәӡам.
The model is unbounded.	Амодель ҳәаадоуп.
The time limit was reached.	Аамҭа алимит нҵәеит.
User Defined	Ахархәаҩ итип 1
C4 Envelope	Аконверт C4
C5 Envelope	Аконверт C5
C6 Envelope	Аконверт C6
C6/5 Envelope	Аконверт C6/5
DL Envelope	Аконверт DL
C	C
D	D
E	E
#8 (Monarch) Envelope	Аконверт #8 ((Monarch)
#6 3/4 (Personal) Envelope	Аконверт #6 3/4 (Personal)
#9 Envelope	Аконверт #9
#10 Envelope	Аконверт #10
#11 Envelope	Аконверт #11
#12 Envelope	Аконверт #12
16 Kai (16k)	16 Kai (16k)
Big 32 Kai	Идуу 32 Kai
Statement	Statement
Quarto	Quarto
10x14	10x14
#14 Envelope	Аконверт 14
C3 Envelope	Аконверт C3
Italian Envelope	Италиатәи аконверт
9x11	9x11
10x11	10x11
15x11	15x11
SuperA	SuperA
SuperB	SuperB
Letter Plus	Letter Plus
A4 Plus	A4 Plus
12x11	12x11
A7	A7
A8	A8
A9	A9
A10	A10
B0 (ISO)	B0 (ISO)
B1 (ISO)	B1 (ISO)
B2 (ISO)	B2 (ISO)
B3 (ISO)	B3 (ISO)
B7 (ISO)	B7 (ISO)
B8 (ISO)	B8 (ISO)
B9 (ISO)	B9 (ISO)
B10 (ISO)	B10 (ISO)
C2 Envelope	Аконверт C2
C7 Envelope	Аконверт C7
C8 Envelope	Аконверт C8
Arch A	Arch A
Arch B	Arch B
Arch C	Arch C
Arch D	Arch D
Arch E	Arch E
16k (195 x 270)	16k (195 x 270)
16k (197 x 273)	16k (197 x 273)
Number of pages	Адаҟьақәа рхыԥхьаӡара
More	Ииагатәуп
Print selection only	Икьыԥхьтәуп иалкаау мацара
Services	Амаҵзура:
Hide %PRODUCTNAME	Иҵәахтәуп %PRODUCTNAME
Hide Others	Иҵәахтәуп егьырҭқәа
Quit %PRODUCTNAME	Иҭыҵтәуп %PRODUCTNAME аҟынтәи
Minimize	Еикәарҳәтәуп
Maximize	Еиҵыхтәуп
Restore	Еиҭашьақәыргылатәуп
Take and annotate a screenshot	Иҟаҵатәуп аекран ақәҭыхымҭа
Close Document	Иарктәуп адокумент
~OK	~OK
~Cancel	~Иаҟәыхтәуп
~Yes	Ааи
~No	М~ап
~Retry	Аиҭаҟаҵара
~Help	~Ацхыраагӡа
~More	И~ҵегь
~Ignore	~Ибжьажьтәуп
~Abort	Еиԥҟьатәуп
~Less	Иҵә~ахтәуп
~Open	~Иаарттәуп
~Screenshot	Аекран ақәҭыхымҭа
About %PRODUCTNAME	Апрограмма %PRODUCTNAME иазкны
Preferences...	Апараметрқәа...
Any type	Иарбанзаалак атип
Save with pass~word	Еиқәырхатәуп ажәамаӡа шацу
Encrypt with ~GPG key	Ишифррктәуп GPG ацаԥхала
~Read-only	Аԥхьараз мацараз
Insert as ~Link	Ибжьаргылатәуп азхьарԥш еиԥш
Pr~eview	Ахәаԥшра
Frame Style: 	Адаҟьа астиль: 
Select Path	Иалхтәуп амҩа
Please select a folder.	Иалышәх аҭаӡ.
A file named "$filename$" already exists. Do you want to replace it?	Афаил ахьӡ "$filename$" змоу ыҟоуп. Иалаԥсахтәума иара?
